"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"Atxn7l1"	10.063814564926	0.0616212692210635	0.175706580045095	0.328310653125702	0.999629461123645
"Tnfrsf21"	1.67702997740119	0.00530825725244036	0.172485215086003	0.8468718801657	0.999629461123645
"Fxyd6"	3.14880326683671	0.0233502207709929	0.172529366056769	0.53578620730441	0.999629461123645
"Tspo"	977.867415666556	0.341055515217058	0.0805000710178726	4.41886847960767e-06	0.000403180218045406
"Lrrc34"	6.73926484920842	-0.0141741557975695	0.167107075804487	0.778042794979799	0.999629461123645
"Crabp2"	52.7969006463028	0.024650281867329	0.133244841882448	0.778254848733078	0.999629461123645
"Gramd1a"	24.3390957091312	0.0263392547626832	0.154770012600339	0.725439347711468	0.999629461123645
"Itgb3bp"	11.9332860617654	-0.012203409362768	0.161022635216563	0.845490658838222	0.999629461123645
"Mlf1"	79.4609403752945	-0.103033787197495	0.135670603564309	0.272951624320982	0.999629461123645
"Cxcl11"	70.2390314297307	5.45759114019064	0.577000537964266	4.57010558766005e-22	1.84860771020849e-19
"Pkp2"	17.9343380305427	0.00389586268554604	0.154623091546246	0.957663248979178	0.999629461123645
"Acbd3"	12.6078545922067	-0.0477121797046392	0.168861380041878	0.456165342374569	0.999629461123645
"Ndufaf1"	27.9643301364703	-0.0934064880869441	0.167501929174329	0.286786797759595	0.999629461123645
"Vac14"	31.3500733563354	-0.0959993207228477	0.165168763831346	0.283635509522876	0.999629461123645
"Mir686"	8.97628134143924	-0.0345799288952041	0.167950568259738	0.549131378581336	0.999629461123645
"Ppp1r3g"	5.09714388598798	-0.0237183794476115	0.170584850214595	0.596065186955773	0.999629461123645
"Atp2b4"	3.49562590419411	-0.0160142605014959	0.170860602939354	0.684417788047231	0.999629461123645
"Rb1"	7.82114154400306	0.10951087234436	0.211707070306005	0.0843456251433965	0.891580279717001
"Kansl1"	10.3036596805913	-0.00853659346394074	0.162331845507093	0.885905262765688	0.999629461123645
"Pigl"	4.67723059677069	-0.0127504240872547	0.169506039687349	0.764279011334387	0.999629461123645
"Proser1"	6.56740778667322	-0.065502467521431	0.182571661828685	0.225613215185263	0.999629461123645
"Tiam2"	1.95020513068284	0.0062587780852832	0.171992784668866	0.837456203058888	0.999629461123645
"Amd1"	6.7496429056875	0.0850860049297648	0.194030074307859	0.136421299415432	0.999629461123645
"Gpr89"	38.1368931653617	-0.126941880020432	0.175415125616091	0.186811501412173	0.999629461123645
"Zfp65"	3.71332871452013	0.0440517481899568	0.177915909417076	0.265719587685708	0.999629461123645
"Tmem199"	72.5494890785932	-0.0252177488004962	0.125356620081061	0.772744648504452	0.999629461123645
"Capza1"	3.60558037693663	-0.0370993097072483	0.175282247010723	0.357787519598776	0.999629461123645
"B3galt6"	15.0003596035299	0.0157388201130749	0.159222373837419	0.814559644404366	0.999629461123645
"Efhc2"	5.67904380821313	-0.06659853213258	0.185292992792537	0.178020029130003	0.999629461123645
"Mtus2"	27.0289545712628	0.18449358745939	0.229986169495406	0.0816503807661068	0.877615031529412
"Mphosph6"	15.6887864815264	0.145309326326805	0.227700447933302	0.0910086248202493	0.919558419811595
"Mtr"	3.36468050666852	-0.00919782077441927	0.170382517706924	0.810705474048415	0.999629461123645
"Rdx"	44.3569899528592	0.111454773069002	0.16069217058983	0.240720846583932	0.999629461123645
"Immp1l"	42.3327879859228	-0.00794307253223995	0.137222673920454	0.924401712427074	0.999629461123645
"Mpc1"	14.5515436224251	-0.0606723671445416	0.169598910506429	0.391313701846312	0.999629461123645
"Lrrk1"	6.27917037471084	-0.00872114711898111	0.167074571508188	0.858222915526124	0.999629461123645
"Churc1"	165.709781840216	-0.0584925714177787	0.111845409254631	0.499397034273134	0.999629461123645
"Usp4"	52.9071937962495	-0.0347138130395266	0.137316182332343	0.687447210627654	0.999629461123645
"Slc12a9"	16.9304210515723	0.0302367526057847	0.158007259424264	0.675096716926761	0.999629461123645
"Arhgap22"	3.31955647908686	0.0193721889255837	0.171578274092097	0.616127842081963	0.999629461123645
"Nsmaf"	19.918519080535	0.0373425414065793	0.159295349671207	0.607338517112854	0.999629461123645
"Mmp15"	12.622592865709	-0.0698976437717239	0.178118401852165	0.289997105763354	0.999629461123645
"Eln"	3.72334206762941	0.0197129204752779	0.171658005099025	0.607459200882926	0.999629461123645
"Inha"	4.03367855376078	0.0200744292110725	0.170755422412621	0.635212512692673	0.999629461123645
"Ccs"	97.299644990137	0.00709555071744373	0.120318183328738	0.936399775823919	0.999629461123645
"Slc35e4"	38.5785365156816	-0.08895468541589	0.158351188675411	0.321715188399855	0.999629461123645
"1110004F10Rik"	159.119728795793	0.0553209776769755	0.104596732795954	0.511402515111714	0.999629461123645
"Ccne2"	3.10982717776382	-0.0892771257683139	0.204838129205686	0.0315019496775092	0.588117168210114
"Nipsnap1"	31.5030879373137	-0.101219458241016	0.169617928857526	0.258320562283331	0.999629461123645
"Pard3b"	2.95380823627859	0.0643471978409705	0.188936169075182	0.0649450227991752	0.798488198245178
"Lrig1"	2.65285038259532	0.0161050084998478	0.172210242400099	0.637582671049082	0.999629461123645
"Ccdc102a"	11.9144478793094	-0.0752890891014788	0.180937978609607	0.259737146115579	0.999629461123645
"Usp36"	4.34692377974611	0.0295061263390888	0.172591403831144	0.487604992013113	0.999629461123645
"Mb21d2"	6.66259448909502	-0.0269725503655023	0.168756513528462	0.601348045522799	0.999629461123645
"Sh3pxd2b"	22.5952044658766	0.109066230136841	0.185857608198963	0.20216525822437	0.999629461123645
"Arhgef25"	7.43460649040677	0.0481371308813078	0.174330456865662	0.373621059660172	0.999629461123645
"Nptn"	122.281537815781	-0.137440465307616	0.125986879764697	0.144540659195861	0.999629461123645
"Ppcs"	92.6334285999063	-0.0402445772098529	0.120714149197762	0.6472198341583	0.999629461123645
"Rbm34"	10.7386300968338	0.0418071686991151	0.168056114848742	0.50049516143381	0.999629461123645
"Usp25"	27.0152247802764	0.0731170103337159	0.161926521282088	0.381821607669924	0.999629461123645
"Rnf187"	133.811218449453	0.0214587865682239	0.161113130436451	0.743868710885327	0.999629461123645
"Rpl5"	34.6553360472962	0.0656645048114645	0.150785396219504	0.450989748239555	0.999629461123645
"Cltc"	166.860483051462	0.109655566292893	0.120534401641396	0.229839928735563	0.999629461123645
"Hsp90aa1"	174.33868800543	-0.113078821464875	0.107574395478578	0.190763821940589	0.999629461123645
"Dsn1"	1.57378258286327	-0.0217655263731124	0.174364326100188	0.429410020828067	0.999629461123645
"Mrpl36"	199.498757967197	-0.0994673855013243	0.106841013852911	0.246872938012632	0.999629461123645
"Gab1"	19.7495889047736	0.00186257623124699	0.152718868920916	0.980764169108523	0.999629461123645
"1700123M08Rik"	2.68500822132417	-0.0302134267840243	0.174651164750711	0.392247260882172	0.999629461123645
"1810037I17Rik"	344.710977436982	0.0154106536125942	0.0878369712924011	0.840592033429043	0.999629461123645
"Neo1"	11.1176897111557	0.00573668521099984	0.162353880758514	0.925367837789472	0.999629461123645
"Amigo3"	1.37102546935764	-0.00971590589563809	0.17308957285098	0.700343249071516	0.999629461123645
"Ivns1abp"	20.66429710531	-0.0230809346431376	0.153601873898981	0.757796119142145	0.999629461123645
"H2-K2"	1.37143099144189	0.0148441313747083	0.173739241370488	0.547822603494761	0.999629461123645
"Gpi1"	640.022411134053	-0.0202885112079882	0.0897840172008785	0.791936713159082	0.999629461123645
"Ppp5c"	179.96307889903	-0.00378856276327492	0.0999074532980246	0.963020020311763	0.999629461123645
"Pitpnc1"	18.1941705971889	-0.0226010457270978	0.155951002611036	0.755290036758192	0.999629461123645
"Elmod3"	12.461933520034	-0.0925304456845653	0.189373988436613	0.19328969331178	0.999629461123645
"Axin2"	2.99814865725638	-0.0282810984975915	0.173838154437906	0.438630556636853	0.999629461123645
"Arhgap12"	23.062297109939	-0.15547441967389	0.221657813732943	0.0999999494125597	0.94231304112062
"Wasf2"	1.84753993781969	-0.0107831323666852	0.172622656625404	0.706379766680832	0.999629461123645
"Iqcb1"	8.51439382250832	0.0418812832745627	0.170717212805282	0.462959267704499	0.999629461123645
"Grpel2"	32.8235527767648	-0.00148393040905004	0.144213950032484	0.984363236945559	0.999629461123645
"Sec31a"	56.4957726239154	0.0579835862148138	0.137714927998481	0.515616640538077	0.999629461123645
"Snrpf"	29.94392068287	0.0150177275212481	0.146310048768504	0.852761986868819	0.999629461123645
"Catip"	13.1230335471494	0.0126867964722246	0.159605180199155	0.847988297356652	0.999629461123645
"Acaa1a"	149.358593675143	-0.0014885583898296	0.106441808217927	0.985560873018463	0.999629461123645
"Spc24"	13.9006384405132	-0.0415480558930239	0.16431294664159	0.538530630421667	0.999629461123645
"Pcnt"	5.76780443192852	0.000856439858142884	0.167138750964714	0.987116921692681	0.999629461123645
"Dcbld1"	4.29283368521402	0.0159193238618005	0.170282385346591	0.702414127701864	0.999629461123645
"B4galt4"	30.6491986261516	0.0272924567658002	0.148175495023063	0.736461413802977	0.999629461123645
"Gabarap"	653.254133292325	-0.0305203180971157	0.0822991126570581	0.673206521525749	0.999629461123645
"Emx1"	1.3550227769815	0.00186149688359519	0.172820202270808	0.939804582272269	0.999629461123645
"2210016L21Rik"	80.7441544136007	-0.00888687250465997	0.120688763588427	0.918197866374642	0.999629461123645
"Rrad"	4.79412531280685	0.00606652810372283	0.168911950883014	0.889816343114913	0.999629461123645
"Pigq"	116.433053735428	-0.0300977829238617	0.111458683949435	0.722937097444287	0.999629461123645
"Ankrd27"	8.40818520567719	-0.0326011499769605	0.168680031792524	0.551655858662673	0.999629461123645
"Smc2"	4.25579238683339	-0.036256526675837	0.174431579251368	0.392911709673306	0.999629461123645
"Ttl"	14.7373914409175	0.0949656988340612	0.18678043920869	0.212210276025244	0.999629461123645
"Dcaf17"	11.5058391708603	0.0575342882127216	0.173669214534745	0.362144176137888	0.999629461123645
"Dis3l"	10.6885401076891	0.0270504639138861	0.164835066583556	0.655168061675122	0.999629461123645
"Pcdh7"	16.7004416524857	0.0514194420353188	0.165322815116937	0.469953508251302	0.999629461123645
"Irf3"	64.372205563852	-0.0306390764232433	0.134008569980382	0.723960765568181	0.999629461123645
"Mthfsl"	15.2559069357801	-0.0476308654056338	0.164408624491504	0.49648335311126	0.999629461123645
"Furin"	87.1251776703258	-0.0475836220361314	0.134145274671874	0.590634045649666	0.999629461123645
"Herc3"	4.80013770579458	0.00616903180961344	0.168295914489675	0.892893819430834	0.999629461123645
"Zfp518a"	3.97296607314251	-0.0166345427920917	0.170824963086478	0.674735839727112	0.999629461123645
"Reep6"	2.63021060193048	-0.0225488111315492	0.173376719303172	0.497174912052238	0.999629461123645
"Cbx6"	75.9501810246226	0.0489445525703548	0.126023930798604	0.58152906010863	0.999629461123645
"Tax1bp1"	193.033088658004	0.0825110951276235	0.105947978073567	0.332973339859725	0.999629461123645
"Wdr3"	6.84243352029235	0.034332655721763	0.170288782075615	0.514384555354407	0.999629461123645
"Skiv2l2"	14.2095387135343	-0.0930094973148049	0.186278002225235	0.213409490649187	0.999629461123645
"Mad2l1"	13.3664593936948	-0.0428010460108776	0.165350235283112	0.520616148716571	0.999629461123645
"Zfp281"	16.9894960251169	0.151981737771878	0.233294327780019	0.0852485826770646	0.895246098425272
"Peli1"	10.9860887408196	0.0549160153410246	0.171433248947367	0.396218489055952	0.999629461123645
"Dnaic2"	12.4103748952278	0.0321578855155972	0.16442866573831	0.612157924159427	0.999629461123645
"Mzt2"	21.9359636522061	-0.0842909712322286	0.171582298729672	0.301930155559601	0.999629461123645
"Aox1"	20.0108587558498	-0.00858692897941511	0.152335395049392	0.90722574187382	0.999629461123645
"Amacr"	24.5320864731111	0.0199962359958855	0.151761949302512	0.794989128533965	0.999629461123645
"Vstm4"	2.45590010006844	0.0265848675364211	0.174270531922112	0.421528693714787	0.999629461123645
"Prap1"	2.04019202924589	0.0103458534445942	0.172257950885142	0.735301446645261	0.999629461123645
"Psmd2"	133.311500993342	0.0684997058015404	0.111152913611704	0.430552542094985	0.999629461123645
"Arid1a"	24.3118537921352	-0.00228029992579391	0.150801953347695	0.974740112939406	0.999629461123645
"Eprs"	32.3651091598113	0.175669173116681	0.206470588724272	0.0985988332600738	0.941594057006627
"Veph1"	2.59236020590268	-0.0723103663467832	0.193518005724334	0.0483436171881426	0.717149160195174
"Ppp2cb"	38.5704602627588	-0.0331979856702886	0.143970857329248	0.691179131347646	0.999629461123645
"Cenpp"	2.09510091036763	0.0136004903264856	0.172662101834172	0.653287404563848	0.999629461123645
"Rhox5"	1.29566196704749	-0.00984302070683738	0.173171801200959	0.693378783883761	0.999629461123645
"Taf4"	2.29717339861828	0.00849516897906496	0.172295736356464	0.774313518011789	0.999629461123645
"Ogfr"	137.894267322715	0.913322600632867	0.147641203623041	4.06497732311573e-11	7.04692854514421e-09
"Rprd2"	4.28175239313808	0.00861490312712677	0.169466793880984	0.835120108432065	0.999629461123645
"Dock5"	14.0153706059755	-0.0679387985291581	0.174665600241035	0.325468864497777	0.999629461123645
"Cisd3"	35.883251101564	0.0326245590348031	0.146906842813428	0.692173450741293	0.999629461123645
"Baz2a"	3.39272729791158	0.0332495629744889	0.174926016848012	0.377237767959983	0.999629461123645
"Ugp2"	74.4390391840022	-0.134001124291595	0.15213369518481	0.175901644513509	0.999629461123645
"Rab31"	45.8045033350555	0.0932479318789691	0.152705214904162	0.313213809251387	0.999629461123645
"Xrcc6bp1"	5.1562455358898	-0.0460806532354491	0.176952597776135	0.306316645437127	0.999629461123645
"Proser2"	2.11288625106316	0.0363254379208722	0.177319771594524	0.243911753585694	0.999629461123645
"Seh1l"	34.124909137124	0.0519430512886682	0.148361813605968	0.541570831079946	0.999629461123645
"Oca2"	14.2336940622195	-0.155531247225155	0.241713654499398	0.0728054919312531	0.837435682071807
"Smad7"	8.69229035741809	0.0386310935851421	0.168845306785797	0.51046646448372	0.999629461123645
"Trim37"	27.73767668878	-0.0499746322491648	0.155752906331904	0.530787179494835	0.999629461123645
"Gldc"	11.7201492773306	-0.0818550991861433	0.184299945035542	0.226240994341299	0.999629461123645
"Cpox"	1.89258238284803	-0.0193402460946475	0.173686603758772	0.500641359772037	0.999629461123645
"Csgalnact1"	13.6015730430768	-0.0203780735121488	0.16191861181011	0.747077501833492	0.999629461123645
"Trap1"	48.0963019644461	0.07538189019089	0.144779214556639	0.405282978275685	0.999629461123645
"Atrn"	17.0670706359583	-0.0707349965349706	0.170330249855326	0.33400464531353	0.999629461123645
"Ndufs5"	218.077178428304	-0.0187420535759959	0.110313429825434	0.825429782875245	0.999629461123645
"Igtp"	717.268806215012	6.4420727228667	0.331120610829836	1.65931906437651e-85	6.71194561540297e-82
"Tns3"	14.9118203624538	0.0707141646391197	0.17357702155642	0.329357635430669	0.999629461123645
"Arhgef1"	23.7916701252053	0.0117508142941806	0.149400154433058	0.881013502716152	0.999629461123645
"Rcn1"	73.8588633680553	0.313610158423515	0.184748802879283	0.0134449199958368	0.349366390041713
"Ostm1"	74.5471126804592	-0.0421868910492969	0.129487982342264	0.632952036447568	0.999629461123645
"Tnks2"	42.7964722030092	-0.0820059401240814	0.151945051441673	0.36069540707972	0.999629461123645
"Phlda1"	5.63893709801257	0.110596157665392	0.219874159060037	0.0385620065827897	0.644427834883639
"Cyp4v3"	9.47284170147656	0.0447197835876692	0.169831832728922	0.460229451543766	0.999629461123645
"Babam1"	123.988358300002	-0.0182345999245214	0.109741432826007	0.830375148516463	0.999629461123645
"Hist1h2al"	3.57844486094872	-0.0245169851537948	0.172488534034818	0.525591048187584	0.999629461123645
"Apbb3"	11.095869221568	0.0153110873760723	0.163752544850511	0.796589079225731	0.999629461123645
"Fam117b"	4.50379271409085	-0.017850124105265	0.170968773925083	0.653504092996305	0.999629461123645
"Vegfb"	42.5158384508112	-0.061039279681194	0.147268504782727	0.483148869344283	0.999629461123645
"Plekhj1"	97.4840729926892	0.00621579064682457	0.11576403224219	0.94352249961779	0.999629461123645
"Parva"	185.812183848959	-0.0501137230492707	0.100630267393887	0.543967520759203	0.999629461123645
"Caskin1"	2.09372442745903	-0.0440026512913742	0.180027448188247	0.157068962195199	0.999629461123645
"2610020C07Rik"	2.73866802006487	-0.0488902366719268	0.181096256579572	0.161360196010961	0.999629461123645
"Gm20605"	29.9026151257123	0.0335438813436654	0.149566244215614	0.677984229168934	0.999629461123645
"Dazap2"	177.759688707359	0.00184701932689033	0.103507519165656	0.983105849556965	0.999629461123645
"Fam126a"	12.1846962069457	-0.037007134595425	0.164770944061666	0.566719556334115	0.999629461123645
"Dnah9"	7.12597003670622	0.00368621512855179	0.165298766047192	0.946091597712706	0.999629461123645
"Cand1"	57.3340674201871	0.11527157422516	0.152827543682688	0.232184551979305	0.999629461123645
"Urod"	95.9468973016621	0.024115183825707	0.117452042557079	0.782173908074035	0.999629461123645
"Acadvl"	205.97541329126	-0.0559415091102712	0.11072790416221	0.516726436758089	0.999629461123645
"Ap3m2"	23.7150541043148	-0.0234830299071417	0.151559569065316	0.760151503949173	0.999629461123645
"Mtmr14"	21.1713873426618	0.0579879587009602	0.162892537094934	0.450939102738296	0.999629461123645
"Mpzl2"	4.1546228057651	0.00275476128890519	0.169572047306655	0.945315150862148	0.999629461123645
"Rgs3"	5.99588816775977	0.0366609083524623	0.171742691924797	0.470532005798037	0.999629461123645
"Mrps12"	339.160233686013	0.00250704569118809	0.0969690531345362	0.976049328671571	0.999629461123645
"Fbxo33"	32.1303035601673	-0.125985012231495	0.179966626128592	0.183146145107503	0.999629461123645
"Uggt2"	6.46994862699133	0.00293828250934814	0.167229549207034	0.952441957153101	0.999629461123645
"Ahi1"	14.0419697169191	-0.00703798894258116	0.159637923162977	0.912553419542237	0.999629461123645
"Cox20"	142.647196045757	-0.286237213255672	0.140465240034136	0.00848222362065012	0.254152552189109
"Mvd"	59.6633805120006	0.149051499097023	0.158540581423666	0.142790448154403	0.999629461123645
"Rab7b"	8.80645692664131	-0.00356170580122099	0.163945418772794	0.948668287245725	0.999629461123645
"Txndc15"	166.044161432003	-0.0112371258962398	0.100257772397409	0.890811099806837	0.999629461123645
"Wrnip1"	9.37228620053333	-0.0680839747898674	0.181547172123	0.24855555796177	0.999629461123645
"Syn2"	2.53196540589098	-0.014573596086741	0.172232783891437	0.654696658475207	0.999629461123645
"Tmem9"	494.054530281448	0.0206158581619574	0.0805928131477131	0.773782312323327	0.999629461123645
"Prr32"	107.390354453667	-0.56699469423354	0.191334380509325	0.000230647904159637	0.0133919249616134
"Rnf10"	106.846413214624	-0.0519349485642226	0.117417261113837	0.554416307197448	0.999629461123645
"2610002M06Rik"	19.4440452695318	0.0239814752228478	0.159627829006246	0.724168191674539	0.999629461123645
"Tacc2"	17.5190280579834	-0.050532499481668	0.162718414341205	0.491242206451665	0.999629461123645
"Ankrd11"	5.26099166468279	-0.00507116484581692	0.167729008201606	0.912733577857233	0.999629461123645
"Kat8"	7.94461861241755	-0.00189133612021912	0.164558487251463	0.971308081776744	0.999629461123645
"Ube2e2"	27.7908598699715	0.0542524226802832	0.153960018390767	0.511616008141438	0.999629461123645
"Try4"	1.30030630254686	0.00823541078983185	0.173315219635291	0.718308678229931	0.999629461123645
"Zfp266"	8.55824359924846	-0.0120139270964758	0.164197034769382	0.831935547563429	0.999629461123645
"Pla2g12b"	2.36841774663484	0.0207442347106625	0.173468510583804	0.50694562388011	0.999629461123645
"Peli2"	1.27736434138545	0.0244863849875163	0.175294773016935	0.331770295635925	0.999629461123645
"Nfatc3"	13.5452563786446	0.0260252033178149	0.162285596630268	0.68768616013732	0.999629461123645
"Apoa2"	4.72557426739719	0.00664923088058717	0.169022912079121	0.87748177621074	0.999629461123645
"Arhgef40"	11.6465244539231	0.0172429085686872	0.161333627814728	0.787664684740128	0.999629461123645
"Prosc"	90.8348322252379	0.111162731460895	0.143967303788172	0.243635286251088	0.999629461123645
"Znrf3"	2.25545314031499	0.0306123534715325	0.175457264215817	0.34140648593203	0.999629461123645
"Lrrc1"	4.53301161042927	0.0164224333188631	0.16953912607464	0.711723736129916	0.999629461123645
"D11Wsu47e"	9.57423556393667	-0.0528008456925653	0.172776276919683	0.385449614858463	0.999629461123645
"Pqlc2"	35.4951753567935	0.0647253413844894	0.151867695443989	0.453314040154845	0.999629461123645
"1700001L19Rik"	1.63238849911042	0.00227024006534996	0.172571470832774	0.931076655906692	0.999629461123645
"Flt4"	1.69827204590682	0.0525399514354469	0.184306312548036	0.0646659886965871	0.796671850591963
"Slu7"	28.2852367550432	0.0588398177777715	0.158379839737801	0.46682304142467	0.999629461123645
"Pfn1"	1004.41470142948	0.148229409699159	0.0877442765412651	0.0521755059855886	0.730174449729322
"Gm17750"	8.77196786299416	-0.0362270728571608	0.168455979499789	0.529612277121642	0.999629461123645
"Zc2hc1a"	35.0628853060264	0.153880115990533	0.192215471934393	0.129594909311367	0.991572651004691
"Ccng2"	10.4970121594817	0.0575136014445761	0.174750485294048	0.34688525615001	0.999629461123645
"Arsb"	33.4711743112129	-0.166744897291012	0.200541048222953	0.108578037167039	0.968107627495969
"Ddit4"	38.0464992135227	0.221553225721327	0.23905639999766	0.0589550806638193	0.770148805415293
"Sugt1"	47.5193368822199	-0.0267042953584094	0.136389874348598	0.755777304659387	0.999629461123645
"Gyg"	62.2540427544747	-0.0473699824524579	0.132699406201215	0.592559923268525	0.999629461123645
"Osbpl1a"	67.402077401922	-0.182863685915921	0.17215087608334	0.0892522136315527	0.914752957543735
"Ncapg2"	1.72317616583546	-0.00407859053037471	0.172368696707271	0.882236309933954	0.999629461123645
"Mc3r"	21.3472878241118	-0.0806482814335547	0.174692781984089	0.296382127442273	0.999629461123645
"St3gal1"	5.51258893246	-0.0194403881097263	0.16861559380922	0.686967931057262	0.999629461123645
"Cisd1"	400.286415943227	-0.149863050340905	0.108631621479229	0.0883114212189868	0.914752957543735
"Polr1d"	145.216187836886	-0.0667963570350239	0.109588682258835	0.437840664141491	0.999629461123645
"Acat1"	98.9525969337464	-0.18977414035931	0.14982286287786	0.0692791122507225	0.823029365690976
"Des"	12.3944894576725	0.00381670935242469	0.159984793845809	0.953776156859185	0.999629461123645
"Cygb"	12.0256158951643	0.061675131823034	0.177781724636172	0.302055163359249	0.999629461123645
"Pcbp4"	119.750524963276	-0.0220935743014962	0.112301807324286	0.796677316210101	0.999629461123645
"Sptlc2"	65.6958432838381	0.0743726016063506	0.134704619959119	0.414921432829868	0.999629461123645
"Kifc1"	1.5103507363236	-0.0255795343722085	0.17546706010959	0.316120308580187	0.999629461123645
"Dpy30"	115.986153065644	-0.10751979876186	0.125102196313771	0.244613858951273	0.999629461123645
"Clybl"	81.3578257619972	-0.0628694982626509	0.12672788868428	0.483632794701487	0.999629461123645
"Tmem56"	3.09081461246843	0.0187454988452908	0.171910325048043	0.60966833824581	0.999629461123645
"Ephb3"	6.42949140449964	0.0380205407059771	0.172441328757185	0.446942850823016	0.999629461123645
"Gp1bb"	5.94877820730147	-0.00166259364299792	0.166932844104931	0.971595255084577	0.999629461123645
"Ube3b"	61.0075373009701	0.0121551414391648	0.129971957672178	0.889993219498979	0.999629461123645
"Zic4"	9.38276205732809	-0.0619803109769305	0.178313686246297	0.29117831513875	0.999629461123645
"Cmtm3"	11.9232579271402	0.131918855599633	0.223224844898544	0.0893517067784928	0.914752957543735
"1810041H14Rik"	1.88300758552567	-0.0340886539852428	0.176857369476788	0.255549959443432	0.999629461123645
"Ptgs2"	11.234840924122	0.0607587869166699	0.175532955342386	0.329739249013366	0.999629461123645
"Trim25"	26.7996079112223	0.107560666844277	0.188035171764249	0.196220477798173	0.999629461123645
"Mirt1"	9.25885561385071	0.0995208444346134	0.201668870535758	0.118355270382688	0.978714958598719
"Insr"	6.12625467983572	-0.00546686773351696	0.167118799963467	0.909211804523755	0.999629461123645
"Tnfrsf23"	10.9134466138846	-0.0296533524128726	0.164185735388521	0.635353684360775	0.999629461123645
"Fam120aos"	7.01687747474629	-0.0299411967175429	0.169498423395709	0.562197446950215	0.999629461123645
"Slc16a4"	17.628232510434	-0.00542042245587622	0.155692993930531	0.937358519732549	0.999629461123645
"Ankrd45"	24.6184122736459	-0.0842828214052492	0.168960837238796	0.312452553285143	0.999629461123645
"Asxl2"	7.61526917674685	0.0455675637430837	0.173412693296817	0.401208743843351	0.999629461123645
"Trit1"	5.22694263523078	-0.00594557454695624	0.167907745472903	0.897098246573035	0.999629461123645
"Ccdc17"	4.90538231930381	0.00171973180227868	0.168219905315252	0.970868778380247	0.999629461123645
"Ero1lb"	11.3094257696232	-0.00128689025685327	0.160921495111685	0.98199357470109	0.999629461123645
"9230110C19Rik"	21.5916916404206	-0.0916655273382539	0.182346654963234	0.234309115803242	0.999629461123645
"Mbnl2"	126.764221095264	0.149852914258404	0.134842942749517	0.125130988491228	0.983800905648825
"Trp53rkb"	5.07803069347457	0.0782481029681358	0.192539349226615	0.118277035289974	0.978714958598719
"9530053A07Rik"	11.4649042803672	0.0514097648708569	0.1706407135921	0.419491755738191	0.999629461123645
"Noct"	68.3342615810772	0.254429037197837	0.220082001771533	0.0405210320199977	0.657493401955365
"Nop16"	45.0375927187767	-0.0168186955168926	0.135809688098657	0.844359191368836	0.999629461123645
"Zfp280b"	2.56937843258882	0.0304352156087533	0.175128321379988	0.362461097754837	0.999629461123645
"Serping1"	114.903363028103	2.29461775271643	0.335096843494479	3.67773636610613e-13	7.6947122073617e-11
"Dhrs11"	43.5785419884497	-0.0896038103987597	0.154429335349223	0.322318532132712	0.999629461123645
"Serpina3n"	27.1643032333542	0.0386017723777487	0.160324844201341	0.5900527374349	0.999629461123645
"H2-T23"	13.1279778927124	2.53100152665533	0.525414497074216	1.15860065379358e-07	1.33901132702715e-05
"Vamp5"	181.62232864487	0.110777470006504	0.109778021131304	0.205616948087134	0.999629461123645
"Toporsos"	33.130127628148	-0.0441585043052058	0.148377768154955	0.595185707831017	0.999629461123645
"Acin1"	14.0374533219082	-0.00377616802501911	0.158154577989346	0.953805449202805	0.999629461123645
"Dhx33"	6.18550381768175	0.0147645214439454	0.167895327856187	0.761992726516558	0.999629461123645
"Stard3"	80.490295933777	-0.147959386448116	0.146349871390796	0.13895263691809	0.999629461123645
"Fam184a"	13.0624674285832	-0.0295348300843362	0.162250342039111	0.649971001682386	0.999629461123645
"Arl5b"	1.63678262560145	-0.0223925639576229	0.174800926584205	0.372051305118943	0.999629461123645
"Dnal1"	9.45392058595615	0.0228327996633005	0.165329250256177	0.694095592732593	0.999629461123645
"Klf13"	17.6023668620389	-0.065882260459624	0.167772624539015	0.383232908350123	0.999629461123645
"Abcc5"	18.4931661258341	-0.0162013794785714	0.154905061957137	0.82268859983839	0.999629461123645
"Tube1"	1.79799879148983	-0.0106580132003916	0.172672296944109	0.70721929686295	0.999629461123645
"Slc35a5"	27.9007105635321	-0.00271802612554592	0.146461693406688	0.971703694706497	0.999629461123645
"Actr5"	1.99579488552468	-0.0170770093498704	0.173080019325859	0.571400837737049	0.999629461123645
"Snhg17"	2.17649557542657	0.0597681223312326	0.187205777889395	0.0595930357659397	0.772608428439827
"Pcolce2"	262.876876618307	-0.321089733515789	0.137001552703798	0.00335436590837853	0.128933973864104
"Pms1"	2.96049606295848	-0.00445631088797609	0.170948490190033	0.898922528655226	0.999629461123645
"Clip4"	22.7614433130094	0.0475780166833765	0.156638115992121	0.545088655060798	0.999629461123645
"Rnf40"	22.9096371789939	-0.0252787506207709	0.152298940682445	0.741773778096154	0.999629461123645
"Fxr2"	29.6713103471654	-0.0906507691773366	0.164330448443532	0.303681935163395	0.999629461123645
"Faxc"	6.09881678359688	-0.0136142533347925	0.168137429396571	0.773002525166045	0.999629461123645
"Egr2"	4.27282530211298	0.00909800430021743	0.169858868102447	0.822307769731808	0.999629461123645
"Tpp1"	245.310407417211	0.00939609538682633	0.0953208085784824	0.907032364986752	0.999629461123645
